source,latitude,longitude,complete_address,existing_archetype,predicted_archetype,final_archetype,archetype_label,number_stories,predicted_stories,stories_conf,roof_shape_u,predicted_roof,roof_conf,construction_type_u,predicted_construction,construction_conf,wall_cladding_u,status_u,steer_damage_rating,wind_damage_rating_u,predicted_damage,damage_conf,actual_damage,year_built_u,occupany_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,front_elevation_orientation,completed_by,EF_scale
steer,38.6740120588,-90.2347638711,,,7,19.0,t19,,2,0.488,,gable_family,0.387,,masonry,0.825,,,Substantial to Heavy,,moderate,0.47,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6578768999,-90.2521888996,,,7,19.0,t19,,2,0.573,,gable_family,0.512,,masonry,0.755,,,Moderate,,none,0.405,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6749737385,-90.2345324984,,,7,19.0,t19,,2,0.521,,gable_family,0.458,,masonry,0.815,,,Moderate,,moderate,0.43,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6572566227,-90.2558283055,4737 Vernon Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,7,19.0,t19,,2,0.66,,gable_family,0.497,,masonry,0.923,,,Substantial to Heavy,,none,0.42,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.661036326,-90.264874544,,,7,19.0,t19,,2,0.696,,gable_family,0.563,,masonry,0.89,,,Negligible to Slight,,none,0.625,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6725268363,-90.2389009173,,,7,19.0,t19,,2,0.518,,gable_family,0.348,,masonry,0.865,,,Moderate,,moderate,0.5,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6497923199,-90.2866552999,5740 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.73,,gable_family,0.557,,masonry,0.935,,,Negligible to Slight,,none,0.545,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6609584187,-90.2644084545,,,7,19.0,t19,,2,0.615,,gable_family,0.483,,masonry,0.92,,,Negligible to Slight,,none,0.52,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6574298646,-90.2527856736,,,7,19.0,t19,,2,0.515,,gable_family,0.408,,masonry,0.82,,,Moderate,,none,0.585,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6751641922,-90.2349563035,,,7,19.0,t19,,2,0.558,,gable_family,0.378,,masonry,0.935,,,Moderate,,none,0.43,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6507624737,-90.2758032276,11 Kingsbury Pl åœ£è·¯æ˜“æ–¯ MO 63112 US,,7,19.0,t19,,2,0.556,,gable_family,0.441,,masonry,0.92,,,Negligible to Slight,,none,0.45,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.660877454,-90.2638312479,,,7,19.0,t19,,2,0.561,,gable_family,0.443,,masonry,0.86,,,Negligible to Slight,,none,0.55,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6497525612,-90.2862992659,5728 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.724,,gable_family,0.514,,masonry,0.945,,,Negligible to Slight,,none,0.52,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6576294408,-90.2533372231,,,7,19.0,t19,,2,0.489,,gable_family,0.399,,masonry,0.84,,,Moderate,,none,0.505,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6752237965,-90.235143106,,,7,19.0,t19,,2,0.6,,gable_family,0.547,,masonry,0.955,,,Moderate,,moderate,0.46,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6735965053,-90.2399740073,,,7,19.0,t19,,2,0.533,,gable_family,0.314,,masonry,0.85,,,Moderate,,moderate,0.44,1.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6608336219,-90.2636682112,,,7,19.0,t19,,2,0.635,,gable_family,0.644,,masonry,0.81,,,Negligible to Slight,,none,0.54,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6582691368,-90.2531397481,,,7,19.0,t19,,2,0.651,,gable_family,0.531,,masonry,0.815,,,Moderate,,moderate,0.455,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6720084791,-90.2408487317,,,7,19.0,t19,,2,0.608,,gable_family,0.517,,masonry,0.765,,,Substantial to Heavy,,moderate,0.43,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6602822036,-90.2633958788,,,7,19.0,t19,,2,0.64,,gable_family,0.506,,masonry,0.915,,,Negligible to Slight,,moderate,0.47,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.650790073,-90.2754613782,9 Kingsbury Pl åœ£è·¯æ˜“æ–¯ MO 63112 US,,7,19.0,t19,,2,0.611,,gable_family,0.417,,masonry,0.91,,,Negligible to Slight,,none,0.5,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6743291714,-90.2355707002,,,7,19.0,t19,,2,0.495,,gable_family,0.472,,masonry,0.955,,,Moderate,,none,0.42,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6607557099,-90.2630555718,,,7,19.0,t19,,2,0.539,,gable_family,0.351,,masonry,0.875,,,Destruction,,moderate,0.545,4.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6602543505,-90.2630951134,,,7,19.0,t19,,2,0.605,,gable_family,0.402,,masonry,0.95,,,Negligible to Slight,,none,0.525,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6496526256,-90.2877051209,5777 De Giverville Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.65,,gable_family,0.485,,masonry,0.895,,,Negligible to Slight,,none,0.495,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6722662731,-90.2392309989,,,7,19.0,t19,,2,0.6,,gable_family,0.404,,masonry,0.875,,,Negligible to Slight,,none,0.445,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6577528733,-90.2562489614,1218 Walton Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,7,19.0,t19,,2,0.545,,gable_family,0.517,,masonry,0.86,,,Moderate,,moderate,0.48,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6743663803,-90.2356742178,,,7,19.0,t19,,2,0.541,,gable_family,0.425,,masonry,0.95,,,Moderate,,none,0.62,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6611705315,-90.263326275,,,7,19.0,t19,,2,0.592,,gable_family,0.438,,masonry,0.82,,,Moderate,,none,0.48,1.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.674117783,-90.2290083551,,,7,19.0,t19,,2,0.63,,gable_family,0.458,,masonry,0.94,,,Negligible to Slight,,none,0.575,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.671547968,-90.239321106,,,7,19.0,t19,,2,0.569,,gable_family,0.403,,masonry,0.81,,,Moderate,,moderate,0.475,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.674785046,-90.2362207433,,,7,19.0,t19,,2,0.6,,gable_family,0.531,,masonry,0.955,,,Negligible to Slight,,moderate,0.495,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6610963476,-90.2629323294,,,7,19.0,t19,,2,0.525,,gable_family,0.387,,masonry,0.89,,,Negligible to Slight,,none,0.63,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6589325704,-90.2488402177,1518 Deer St St. Louis MO 63113 US,,7,19.0,t19,,2,0.51,,gable_family,0.39,,masonry,0.95,,,Moderate,,moderate,0.415,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6575944612,-90.2562663622,1214 Walton Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,7,19.0,t19,,2,0.469,,gable_family,0.45,,masonry,0.77,,,Substantial to Heavy,,moderate,0.455,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6740031306,-90.2291531888,,,7,19.0,t19,,2,0.523,,gable_family,0.318,,masonry,0.825,,,Moderate,,moderate,0.455,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.659386296,-90.2573531494,,,7,19.0,t19,,2,0.46,,gable_family,0.507,,masonry,0.815,,,Destruction,,moderate,0.4,4.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6717899078,-90.2369762395,,,7,19.0,t19,,2,0.668,,gable_family,0.512,,masonry,0.9,,,Negligible to Slight,,none,0.575,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6575363134,-90.256265477,1212 Walton Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,7,19.0,t19,,2,0.535,,gable_family,0.476,,masonry,0.9,,,Substantial to Heavy,,none,0.49,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6597696239,-90.2574234366,,,7,19.0,t19,,2,0.69,,gable_family,0.457,,masonry,0.965,,,Moderate,,moderate,0.47,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6506307833,-90.2741022382,1 Kingsbury Pl åœ£è·¯æ˜“æ–¯ MO 63112 US,,7,19.0,t19,,2,0.612,,gable_family,0.429,,masonry,0.95,,,Negligible to Slight,,moderate,0.47,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6587232634,-90.2485563945,4526 Aldine Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.5,,gable_family,0.369,,masonry,0.854,,,Negligible to Slight,,none,0.575,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6615600696,-90.2585373354,,,7,19.0,t19,,2,0.508,,gable_family,0.399,,masonry,0.915,,,Substantial to Heavy,,none,0.44,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6724736135,-90.2363872043,,,6,6.0,t6,,1,0.445,,gable_family,0.406,,masonry,0.91,,,Moderate,,moderate,0.455,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6708924522,-90.2398097825,,,7,19.0,t19,,2,0.506,,gable_family,0.397,,masonry,0.895,,,Negligible to Slight,,none,0.415,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6703942061,-90.2265200908,,,7,19.0,t19,,2,0.725,,gable_family,0.619,,masonry,0.94,,,Negligible to Slight,,none,0.545,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6492652888,-90.2870241409,5751 De Giverville Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.68,,gable_family,0.572,,masonry,0.965,,,Negligible to Slight,,none,0.52,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.672815555,-90.237138132,,,7,19.0,t19,,2,0.57,,gable_family,0.428,,masonry,0.935,,,Negligible to Slight,,none,0.7,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6585450552,-90.2554388083,,,7,19.0,t19,,2,0.583,,gable_family,0.439,,masonry,0.9,,,Moderate,,none,0.515,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6706120499,-90.2399821292,,,7,19.0,t19,,2,0.58,,gable_family,0.472,,masonry,0.94,,,Negligible to Slight,,none,0.44,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.670489974,-90.2266122364,,,7,19.0,t19,,2,0.592,,gable_family,0.438,,masonry,0.905,,,Negligible to Slight,,none,0.485,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.672905216,-90.2373503564,,,7,19.0,t19,,2,0.522,,complex_family,0.341,,masonry,0.935,,,Negligible to Slight,,none,0.49,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6702822185,-90.2401992904,,,7,19.0,t19,,2,0.575,,gable_family,0.433,,masonry,0.86,,,Negligible to Slight,,none,0.54,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6590076659,-90.2555275218,,,7,19.0,t19,,2,0.45,,gable_family,0.469,,masonry,0.75,,,Moderate,,moderate,0.44,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6723990892,-90.238129704,4485 San Francisco Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.585,,gable_family,0.6,,masonry,0.865,,,Negligible to Slight,,none,0.475,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6596480756,-90.2551847672,,,7,19.0,t19,,2,0.528,,gable_family,0.471,,masonry,0.89,,,Negligible to Slight,,none,0.465,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6702795417,-90.2395842714,,,7,19.0,t19,,2,0.615,,gable_family,0.595,,masonry,0.885,,,Negligible to Slight,,moderate,0.465,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6491088008,-90.2867366757,5741 De Giverville Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.75,,gable_family,0.6,,masonry,0.905,,,Negligible to Slight,,none,0.61,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6706815228,-90.2271416568,,,7,19.0,t19,,2,0.561,,gable_family,0.405,,masonry,0.92,,,Negligible to Slight,,none,0.53,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6737374467,-90.2393070276,,,7,19.0,t19,,2,0.59,,gable_family,0.6,,masonry,0.925,,,Negligible to Slight,,none,0.595,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6596735894,-90.2554228874,,,7,19.0,t19,,2,0.522,,gable_family,0.409,,masonry,0.785,,,Moderate,,none,0.63,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6704355771,-90.239548298,,,7,19.0,t19,,2,0.485,,gable_family,0.439,,masonry,0.903,,,Negligible to Slight,,moderate,0.465,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6490219549,-90.2865079311,5733 De Giverville Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.65,,gable_family,0.454,,masonry,0.97,,,Negligible to Slight,,none,0.44,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6707112444,-90.2272333752,,,7,19.0,t19,,2,0.622,,gable_family,0.517,,masonry,0.9,,,Negligible to Slight,,none,0.515,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6597363244,-90.2554991243,,,7,19.0,t19,,2,0.522,,gable_family,0.553,,masonry,0.825,,,Negligible to Slight,,none,0.545,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6706412794,-90.2394451603,,,7,19.0,t19,,2,0.555,,gable_family,0.423,,masonry,0.955,,,Negligible to Slight,,moderate,0.405,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6742735203,-90.226732387,,,7,19.0,t19,,2,0.555,,gable_family,0.393,,masonry,0.78,,,Negligible to Slight,,moderate,0.535,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6708038599,-90.2274272516,,,7,19.0,t19,,2,0.595,,gable_family,0.435,,masonry,0.94,,,Negligible to Slight,,none,0.59,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6591593275,-90.2559380133,,,7,19.0,t19,,2,0.436,,gable_family,0.383,,masonry,0.945,,,Moderate,,moderate,0.44,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.668796868,-90.2380082629,,,7,19.0,t19,,2,0.465,,gable_family,0.488,,masonry,0.735,,,Negligible to Slight,,none,0.435,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6514313625,-90.2750246808,8 Washington Terr åœ£è·¯æ˜“æ–¯ MO 63112 US,,7,19.0,t19,,2,0.772,,gable_family,0.613,,masonry,0.898,,,Negligible to Slight,,none,0.51,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6698606732,-90.2267269806,,,7,19.0,t19,,2,0.635,,gable_family,0.368,,masonry,0.945,,,Negligible to Slight,,none,0.465,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6603396252,-90.2562539008,,,7,19.0,t19,,2,0.605,,gable_family,0.611,,masonry,0.795,,,Negligible to Slight,,none,0.58,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6686082745,-90.238677235,,,7,19.0,t19,,2,0.575,,gable_family,0.488,,masonry,0.94,,,Destruction,,moderate,0.42,4.0,,Residential-Single Family,,,,,,,2.0
steer,38.6696777399,-90.2268400061,,,7,19.0,t19,,2,0.733,,gable_family,0.502,,masonry,0.96,,,Negligible to Slight,,none,0.675,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6605433528,-90.2562175955,,,7,19.0,t19,,2,0.525,,gable_family,0.407,,masonry,0.778,,,Substantial to Heavy,,moderate,0.415,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6717571174,-90.239172565,,,7,19.0,t19,,2,0.495,,gable_family,0.486,,masonry,0.795,,,Moderate,,none,0.47,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6497459002,-90.2861744619,5726 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.65,,gable_family,0.516,,masonry,0.94,,,Negligible to Slight,,none,0.555,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6681870219,-90.2378682263,,,7,19.0,t19,,2,0.59,,gable_family,0.394,,masonry,0.99,,,Negligible to Slight,,none,0.435,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6702223725,-90.2270841893,,,7,19.0,t19,,2,0.548,,gable_family,0.364,,masonry,0.895,,,Negligible to Slight,,none,0.565,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.668144347,-90.2373430845,,,7,19.0,t19,,2,0.458,,gable_family,0.338,,masonry,0.92,,,Negligible to Slight,,none,0.575,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.671421273,-90.2394691512,,,7,19.0,t19,,2,0.607,,gable_family,0.384,,masonry,0.915,,,Substantial to Heavy,,none,0.45,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6499641972,-90.2880949885,5782 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.558,,gable_family,0.489,,masonry,0.938,,,Negligible to Slight,,none,0.515,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6558068555,-90.2524698567,4571 Newberry Terr åœ£è·¯æ˜“æ–¯ MO 63113 US,,7,19.0,t19,,2,0.54,,gable_family,0.449,,masonry,0.94,,,Negligible to Slight,,none,0.495,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6676698071,-90.2384977665,,,7,19.0,t19,,2,0.53,,gable_family,0.319,,masonry,0.965,,,Substantial to Heavy,,moderate,0.43,2.0,,Residential-Single Family,,,,,,,2.0
steer,38.6601294885,-90.2538401477,,,7,19.0,t19,,2,0.463,,gable_family,0.394,,masonry,0.825,,,Substantial to Heavy,,moderate,0.525,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.669957184,-90.2275969642,,,7,19.0,t19,,2,0.702,,gable_family,0.466,,masonry,0.835,,,Negligible to Slight,,none,0.485,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6515519622,-90.2764830436,16 Washington Terr åœ£è·¯æ˜“æ–¯ MO 63112 US,,7,19.0,t19,,2,0.709,,gable_family,0.58,,masonry,0.953,,,Negligible to Slight,,none,0.575,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6675609289,-90.2382314121,,,7,19.0,t19,,2,0.533,,gable_family,0.438,,masonry,0.915,,,Substantial to Heavy,,none,0.425,2.0,,Residential-Single Family,,,,,,,2.0
steer,38.6558853688,-90.2525465942,4573 Newberry Terr åœ£è·¯æ˜“æ–¯ MO 63113 US,,7,19.0,t19,,2,0.568,,gable_family,0.488,,masonry,0.905,,,Destruction,,none,0.61,4.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6703047789,-90.2272881811,,,7,19.0,t19,,2,0.594,,gable_family,0.464,,masonry,0.91,,,Negligible to Slight,,none,0.57,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6708307801,-90.2360540126,,,7,19.0,t19,,2,0.631,,gable_family,0.396,,masonry,0.955,,,Substantial to Heavy,,moderate,0.415,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6755379747,-90.2346814488,,,7,19.0,t19,,2,0.429,,gable_family,0.322,,masonry,0.795,,,Moderate,,moderate,0.46,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6560587794,-90.2525105275,1212 Rev G H Pruitt Pl åœ£è·¯æ˜“æ–¯ MO 63113 US,,7,19.0,t19,,2,0.607,,gable_family,0.378,,masonry,0.89,,,Negligible to Slight,,none,0.605,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6747559322,-90.2270344479,,,7,19.0,t19,,2,0.612,,gable_family,0.531,,masonry,0.95,,,Negligible to Slight,,none,0.515,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6715706574,-90.2266967362,,,7,19.0,t19,,2,0.485,,gable_family,0.522,,masonry,0.76,,,Moderate,,moderate,0.495,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6598537322,-90.2508300706,4596 Aldine Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.48,,gable_family,0.449,,masonry,0.83,,,Negligible to Slight,,none,0.655,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6750962642,-90.2336461666,,,7,19.0,t19,,2,0.485,,gable_family,0.453,,masonry,0.76,,,Moderate,,moderate,0.42,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.670371892,-90.2274170868,,,7,19.0,t19,,2,0.597,,gable_family,0.464,,masonry,0.89,,,Negligible to Slight,,none,0.685,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6705298024,-90.2267422275,,,7,19.0,t19,,2,0.602,,gable_family,0.438,,masonry,0.935,,,Negligible to Slight,,none,0.465,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6704612239,-90.2277089305,,,7,19.0,t19,,2,0.655,,gable_family,0.471,,masonry,0.92,,,Negligible to Slight,,none,0.475,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6596620254,-90.2531603146,,,7,19.0,t19,,2,0.586,,gable_family,0.319,,masonry,0.89,,,Moderate,,moderate,0.485,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6716682498,-90.2288882179,,,7,19.0,t19,,2,0.52,,gable_family,0.537,,masonry,0.805,,,Negligible to Slight,,none,0.605,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6750833348,-90.2268408309,,,7,19.0,t19,,2,0.653,,gable_family,0.486,,masonry,0.885,,,Moderate,,moderate,0.405,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.670438968,-90.2287350278,,,7,19.0,t19,,2,0.5,,gable_family,0.414,,masonry,0.895,,,Negligible to Slight,,none,0.46,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6587566885,-90.2506078047,,,7,19.0,t19,,2,0.43,,gable_family,0.339,,masonry,0.865,,,Substantial to Heavy,,moderate,0.485,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6739683217,-90.2346718096,,,7,19.0,t19,,2,0.522,,gable_family,0.354,,masonry,0.91,,,Moderate,,moderate,0.45,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6720477497,-90.228572149,,,7,19.0,t19,,2,0.455,,gable_family,0.538,,masonry,0.829,,,Very Heavy,,none,0.46,3.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
